transaction_id,transaction_date,transaction_time,store_id,staff_id,customer_id,product_id,quantity_sold,unit_price,promo_item_yn
142,5/17/2020,11:18:31,8,6,8600,72,1,3.25,Y
1035,5/18/2020,7:13:33,8,6,8373,87,1,2.1,Y
1035,5/18/2020,7:13:33,8,6,8373,72,1,3.25,Y
236,5/18/2020,9:20:58,8,6,8600,87,2,2.1,Y
236,5/18/2020,9:20:58,8,6,8600,72,2,3.25,Y
573,5/18/2020,9:42:03,8,42,8600,87,1,2.1,Y
573,5/18/2020,9:42:03,8,42,8600,72,1,3.25,Y
911,5/18/2020,9:54:08,8,6,8600,87,1,2.1,Y
911,5/18/2020,9:54:08,8,6,8600,72,1,3.25,Y
417,5/18/2020,10:04:46,8,6,8242,87,1,2.1,Y
417,5/18/2020,10:04:46,8,6,8242,72,1,3.25,Y
1002,5/18/2020,10:33:16,8,42,8600,87,1,2.1,Y
1002,5/18/2020,10:33:16,8,42,8600,72,1,3.25,Y
1272,5/18/2020,10:44:38,8,6,8600,87,1,2.1,Y
1272,5/18/2020,10:44:38,8,6,8600,72,1,3.25,Y
1749,5/18/2020,17:26:37,8,45,8600,87,1,2.1,Y
1749,5/18/2020,17:26:37,8,45,8600,72,1,3.25,Y
77,5/19/2020,8:38:41,8,6,8600,87,1,2.1,Y
77,5/19/2020,8:38:41,8,6,8600,72,1,3.25,Y
760,5/19/2020,9:14:54,8,42,8600,87,1,2.1,Y
760,5/19/2020,9:14:54,8,42,8600,72,1,3.25,Y
903,5/19/2020,9:57:29,8,6,8600,87,1,2.1,Y
903,5/19/2020,9:57:29,8,6,8600,72,1,3.25,Y
1548,5/19/2020,12:05:35,8,43,8600,87,1,2.1,Y
1548,5/19/2020,12:05:35,8,43,8600,72,1,3.25,Y
1851,5/19/2020,13:54:14,8,43,8474,87,1,2.1,Y
1851,5/19/2020,13:54:14,8,43,8474,72,1,3.25,Y
1658,5/19/2020,14:38:34,8,45,8600,87,1,2.1,Y
1658,5/19/2020,14:38:34,8,45,8600,72,1,3.25,Y
222,5/20/2020,7:36:51,5,12,5906,87,1,2.1,Y
222,5/20/2020,7:36:51,5,12,5906,72,1,2.65,Y
115,5/20/2020,9:37:19,5,12,6000,87,1,2.1,Y
115,5/20/2020,9:37:19,5,12,6000,72,1,2.65,Y
267,5/20/2020,10:55:03,5,12,5359,87,1,2.1,Y
267,5/20/2020,10:55:03,5,12,5359,72,1,2.65,Y
56,5/20/2020,10:55:36,5,26,6000,87,1,2.1,Y
56,5/20/2020,10:55:36,5,26,6000,72,1,2.65,Y
245,5/21/2020,7:40:01,5,30,5033,87,3,2.1,Y
245,5/21/2020,7:40:01,5,30,5033,72,3,2.65,Y
255,5/21/2020,8:09:22,8,45,8600,72,1,3.25,Y
155,5/21/2020,10:17:59,8,15,8600,87,1,2.1,Y
155,5/21/2020,10:17:59,8,15,8600,72,1,3.25,Y
499,5/21/2020,10:48:19,8,42,8600,87,1,2.1,Y
499,5/21/2020,10:48:19,8,42,8600,72,1,3.25,Y
476,5/21/2020,11:36:49,5,27,5213,87,1,2.1,Y
476,5/21/2020,11:36:49,5,27,5213,72,1,2.65,Y
573,5/21/2020,13:52:15,5,7,6000,87,1,2.1,Y
573,5/21/2020,13:52:15,5,7,6000,72,1,2.65,Y
581,5/21/2020,14:15:25,5,7,5461,87,1,2.1,Y
581,5/21/2020,14:15:25,5,7,5461,72,1,2.65,Y
908,5/21/2020,17:47:41,8,43,8600,72,1,3.25,Y
647,5/21/2020,18:47:16,8,43,8600,87,1,2.1,Y
647,5/21/2020,18:47:16,8,43,8600,72,1,3.25,Y
752,5/22/2020,6:34:57,5,12,6000,87,2,2.1,Y
752,5/22/2020,6:34:57,5,12,6000,72,2,2.65,Y
701,5/22/2020,7:47:31,8,44,8600,72,1,3.25,Y
701,5/22/2020,7:47:31,8,44,8600,87,1,2.1,Y
1273,5/22/2020,8:02:50,8,42,8600,72,1,3.25,Y
1273,5/22/2020,8:02:50,8,42,8600,87,1,2.1,Y
671,5/22/2020,8:15:47,5,28,6000,87,1,2.1,Y
671,5/22/2020,8:15:47,5,28,6000,72,1,2.65,Y
29,5/22/2020,8:43:37,5,28,5440,87,1,2.1,Y
29,5/22/2020,8:43:37,5,28,5440,72,1,2.65,Y
1105,5/22/2020,9:14:44,5,26,5917,87,3,2.1,Y
1105,5/22/2020,9:14:44,5,26,5917,72,3,2.65,Y
371,5/22/2020,10:08:29,8,6,8600,72,1,3.25,Y
371,5/22/2020,10:08:29,8,6,8600,87,1,2.1,Y
739,5/22/2020,10:55:15,5,26,6000,87,3,2.1,Y
739,5/22/2020,10:55:15,5,26,6000,72,3,2.65,Y
166,5/22/2020,11:00:02,8,42,8219,72,1,3.25,Y
166,5/22/2020,11:00:02,8,42,8219,87,1,2.1,Y
2095,5/22/2020,11:38:46,8,43,8600,72,1,3.25,Y
2095,5/22/2020,11:38:46,8,43,8600,87,1,2.1,Y
1416,5/22/2020,12:10:16,5,29,6000,87,2,2.1,Y
1416,5/22/2020,12:10:16,5,29,6000,72,2,2.65,Y
1666,5/22/2020,12:39:16,8,43,8600,87,1,2.1,Y
1666,5/22/2020,12:39:16,8,43,8600,72,1,3.25,Y
1073,5/23/2020,7:20:00,5,26,6000,87,1,2.1,Y
1073,5/23/2020,7:20:00,5,26,6000,72,1,2.65,Y
556,5/23/2020,7:54:33,8,44,8342,87,2,2.1,Y
556,5/23/2020,7:54:33,8,44,8342,72,2,3.25,Y
683,5/23/2020,8:52:30,5,12,6000,87,3,2.1,Y
683,5/23/2020,8:52:30,5,12,6000,72,3,2.65,Y
566,5/23/2020,8:55:22,5,12,5045,87,1,2.1,Y
566,5/23/2020,8:55:22,5,12,5045,72,1,2.65,Y
1358,5/23/2020,9:18:18,8,42,8600,87,1,2.1,Y
1358,5/23/2020,9:18:18,8,42,8600,72,1,3.25,Y
351,5/23/2020,9:23:42,8,44,8600,87,2,2.1,Y
351,5/23/2020,9:23:42,8,44,8600,72,2,3.25,Y
179,5/23/2020,9:25:32,8,44,8341,87,1,2.1,Y
179,5/23/2020,9:25:32,8,44,8341,72,1,3.25,Y
1419,5/23/2020,9:39:48,8,44,8117,87,1,2.1,Y
1419,5/23/2020,9:39:48,8,44,8117,72,1,3.25,Y
936,5/23/2020,9:47:10,8,6,8600,87,1,2.1,Y
936,5/23/2020,9:47:10,8,6,8600,72,1,3.25,Y
356,5/23/2020,10:03:52,8,44,8386,87,1,2.1,Y
356,5/23/2020,10:03:52,8,44,8386,72,1,3.25,Y
295,5/23/2020,10:14:45,8,42,8600,87,1,2.1,Y
295,5/23/2020,10:14:45,8,42,8600,72,1,3.25,Y
1553,5/23/2020,11:39:50,8,45,8330,87,1,2.1,Y
1553,5/23/2020,11:39:50,8,45,8330,72,1,3.25,Y
1838,5/23/2020,14:00:07,5,27,6000,87,1,2.1,Y
1838,5/23/2020,14:00:07,5,27,6000,72,1,2.65,Y
546,5/24/2020,6:20:44,5,12,5070,87,2,2.1,Y
546,5/24/2020,6:20:44,5,12,5070,72,2,2.65,Y
1174,5/24/2020,7:12:50,5,12,5512,87,3,2.1,Y
1174,5/24/2020,7:12:50,5,12,5512,72,3,2.65,Y
861,5/24/2020,8:01:52,8,6,8600,87,2,2.1,Y
861,5/24/2020,8:01:52,8,6,8600,72,2,3.25,Y
819,5/24/2020,8:06:45,8,42,8600,87,1,2.1,Y
819,5/24/2020,8:06:45,8,42,8600,87,1,2.1,Y
819,5/24/2020,8:06:45,8,42,8600,72,1,2.65,Y
440,5/24/2020,9:20:55,8,42,8600,87,1,2.1,Y
440,5/24/2020,9:20:55,8,42,8600,87,1,2.1,Y
440,5/24/2020,9:20:55,8,42,8600,72,1,2.65,Y
1318,5/24/2020,9:31:54,8,42,8113,87,1,2.1,Y
1318,5/24/2020,9:31:54,8,42,8113,87,1,2.1,Y
1318,5/24/2020,9:31:54,8,42,8113,72,1,2.65,Y
61,5/24/2020,10:44:41,8,6,8600,87,2,2.1,Y
61,5/24/2020,10:44:41,8,6,8600,72,2,3.25,Y
1674,5/24/2020,11:56:01,5,29,5273,87,2,2.1,Y
1674,5/24/2020,11:56:01,5,29,5273,72,2,2.65,Y
2089,5/24/2020,12:23:04,8,43,8600,87,1,2.1,Y
2089,5/24/2020,12:23:04,8,43,8600,87,1,2.1,Y
2089,5/24/2020,12:23:04,8,43,8600,72,1,2.65,Y
2082,5/24/2020,12:30:49,8,43,8138,87,1,2.1,Y
2082,5/24/2020,12:30:49,8,43,8138,87,1,2.1,Y
2082,5/24/2020,12:30:49,8,43,8138,72,1,2.65,Y
2046,5/24/2020,12:41:32,5,29,5354,87,2,2.1,Y
2046,5/24/2020,12:41:32,5,29,5354,72,2,2.65,Y
1546,5/24/2020,14:00:09,5,29,6000,87,2,2.1,Y
1546,5/24/2020,14:00:09,5,29,6000,72,2,2.65,Y
1406,5/24/2020,14:03:32,5,29,6000,87,1,2.1,Y
1406,5/24/2020,14:03:32,5,29,6000,72,1,2.65,Y
1648,5/24/2020,14:38:45,5,29,5197,87,2,2.1,Y
1648,5/24/2020,14:38:45,5,29,5197,72,2,2.65,Y
1668,5/24/2020,15:43:03,8,45,8600,87,2,2.1,Y
1668,5/24/2020,15:43:03,8,45,8600,72,2,3.25,Y
1720,5/24/2020,16:42:55,5,27,5484,87,1,2.1,Y
1720,5/24/2020,16:42:55,5,27,5484,72,1,2.65,Y
897,5/25/2020,6:19:37,5,12,6000,87,2,2.1,Y
897,5/25/2020,6:19:37,5,12,6000,72,2,2.65,Y
461,5/25/2020,6:49:58,8,42,8600,87,1,2.1,Y
461,5/25/2020,6:49:58,8,42,8600,72,1,3.25,Y
342,5/25/2020,7:18:36,5,12,5687,87,1,2.1,Y
342,5/25/2020,7:18:36,5,12,5687,72,1,2.65,Y
442,5/25/2020,7:35:12,8,44,8600,87,1,2.1,Y
442,5/25/2020,7:35:12,8,44,8600,72,1,3.25,Y
1356,5/25/2020,8:08:13,8,44,8600,87,2,2.1,Y
1356,5/25/2020,8:08:13,8,44,8600,72,2,3.25,Y
1338,5/25/2020,8:37:39,8,6,8600,87,1,2.1,Y
1338,5/25/2020,8:37:39,8,6,8600,72,1,3.25,Y
389,5/25/2020,9:42:04,5,28,5077,87,1,2.1,Y
389,5/25/2020,9:42:04,5,28,5077,72,1,2.65,Y
364,5/25/2020,9:52:21,8,6,8600,87,1,2.1,Y
364,5/25/2020,9:52:21,8,6,8600,72,1,3.25,Y
1420,5/25/2020,10:07:19,8,44,8600,87,1,2.1,Y
1420,5/25/2020,10:07:19,8,44,8600,72,1,3.25,Y
386,5/25/2020,11:11:18,8,44,8493,87,1,2.1,Y
386,5/25/2020,11:11:18,8,44,8493,72,1,3.25,Y
276,5/25/2020,11:14:31,8,44,8600,87,1,2.1,Y
276,5/25/2020,11:14:31,8,44,8600,72,1,3.25,Y
1941,5/25/2020,12:51:26,8,45,8600,87,2,2.1,Y
1941,5/25/2020,12:51:26,8,45,8600,72,2,3.25,Y
1713,5/25/2020,13:38:53,8,45,8600,87,2,2.1,Y
1713,5/25/2020,13:38:53,8,45,8600,72,2,3.25,Y
1811,5/25/2020,15:35:55,8,45,8374,87,1,2.1,Y
1811,5/25/2020,15:35:55,8,45,8374,72,1,3.25,Y
2037,5/25/2020,19:53:28,8,45,8230,87,2,2.1,Y
2037,5/25/2020,19:53:28,8,45,8230,72,2,3.25,Y
1325,5/26/2020,9:04:35,8,44,8600,87,1,2.1,Y
1325,5/26/2020,9:04:35,8,44,8600,72,1,3.25,Y
543,5/26/2020,9:51:32,8,42,8600,87,2,2.1,Y
543,5/26/2020,9:51:32,8,42,8600,72,2,3.25,Y
120,5/26/2020,11:23:15,8,42,8212,87,1,2.1,Y
120,5/26/2020,11:23:15,8,42,8212,72,1,3.25,Y
2008,5/26/2020,15:07:26,8,43,8600,87,2,2.1,Y
2008,5/26/2020,15:07:26,8,43,8600,72,2,3.25,Y
2226,5/26/2020,16:42:25,8,45,8600,87,1,2.1,Y
2226,5/26/2020,16:42:25,8,45,8600,72,1,3.25,Y
45,5/27/2020,7:03:33,5,26,6000,87,1,2.1,Y
45,5/27/2020,7:03:33,5,26,6000,72,1,2.65,Y
195,5/27/2020,7:49:15,5,26,6000,87,1,2.1,Y
195,5/27/2020,7:49:15,5,26,6000,72,1,2.65,Y
280,5/27/2020,7:52:20,5,30,5220,87,2,2.1,Y
280,5/27/2020,7:52:20,5,30,5220,72,2,2.65,Y
131,5/27/2020,8:01:29,5,30,6000,87,1,2.1,Y
131,5/27/2020,8:01:29,5,30,6000,72,1,2.65,Y
36,5/27/2020,8:30:09,8,45,8346,87,1,2.1,Y
36,5/27/2020,8:30:09,8,45,8346,72,1,3.25,Y
309,5/27/2020,8:34:25,8,15,8167,87,1,2.1,Y
309,5/27/2020,8:34:25,8,15,8167,72,1,3.25,Y
320,5/27/2020,8:43:36,8,15,8600,87,1,2.1,Y
320,5/27/2020,8:43:36,8,15,8600,72,1,3.25,Y
208,5/27/2020,8:56:42,5,30,6000,71,1,3.75,Y
208,5/27/2020,8:56:42,5,30,6000,71,1,3.75,Y
104,5/27/2020,9:06:18,8,15,8600,87,1,2.1,Y
104,5/27/2020,9:06:18,8,15,8600,72,1,3.25,Y
133,5/27/2020,9:25:38,5,30,5467,87,1,2.1,Y
133,5/27/2020,9:25:38,5,30,5467,72,1,2.65,Y
315,5/27/2020,10:00:12,8,42,8600,87,1,2.1,Y
315,5/27/2020,10:00:12,8,42,8600,72,1,3.25,Y
132,5/27/2020,10:20:08,5,26,6000,87,1,2.1,Y
132,5/27/2020,10:20:08,5,26,6000,72,1,2.65,Y
235,5/27/2020,10:44:07,8,42,8600,87,1,2.1,Y
235,5/27/2020,10:44:07,8,42,8600,72,1,3.25,Y
178,5/27/2020,10:49:38,8,15,8227,87,1,2.1,Y
178,5/27/2020,10:49:38,8,15,8227,72,1,3.25,Y
355,5/27/2020,11:36:52,8,41,8442,87,1,2.1,Y
355,5/27/2020,11:36:52,8,41,8442,72,1,3.25,Y
423,5/27/2020,12:12:41,5,27,5354,87,1,2.1,Y
423,5/27/2020,12:12:41,5,27,5354,72,1,2.65,Y
454,5/27/2020,13:33:44,8,44,8455,87,1,2.1,Y
454,5/27/2020,13:33:44,8,44,8455,72,1,3.25,Y
340,5/27/2020,14:15:16,8,43,8600,87,1,2.1,Y
340,5/27/2020,14:15:16,8,43,8600,72,1,3.25,Y
296,5/27/2020,15:38:10,5,27,6000,87,1,2.1,Y
296,5/27/2020,15:38:10,5,27,6000,72,1,2.65,Y
320,5/27/2020,15:48:20,5,29,5298,87,2,2.1,Y
320,5/27/2020,15:48:20,5,29,5298,72,2,2.65,Y
410,5/27/2020,18:21:27,5,29,6000,87,1,2.1,Y
410,5/27/2020,18:21:27,5,29,6000,72,1,2.65,Y
447,5/27/2020,19:22:35,8,44,8091,87,1,2.1,Y
447,5/27/2020,19:22:35,8,44,8091,72,1,3.25,Y
503,5/27/2020,20:38:50,8,41,8600,87,1,2.1,Y
503,5/27/2020,20:38:50,8,41,8600,72,1,3.25,Y
482,5/28/2020,9:46:20,5,26,5175,87,1,2.1,Y
482,5/28/2020,9:46:20,5,26,5175,72,1,2.65,Y
175,5/28/2020,11:03:07,8,42,8600,87,1,2.1,Y
322,5/28/2020,11:03:25,8,15,8600,87,1,2.1,Y
437,5/28/2020,13:05:08,8,15,8387,87,1,2.1,Y
5,5/28/2020,15:03:48,8,45,8600,87,1,2.1,Y
50,5/28/2020,15:40:05,5,26,5483,87,1,2.1,Y
50,5/28/2020,15:40:05,5,26,5483,72,1,2.65,Y
493,5/28/2020,16:40:15,8,15,8149,87,1,2.1,Y
754,5/28/2020,16:47:34,8,45,8600,87,1,2.1,Y
652,5/28/2020,19:03:46,8,15,8600,87,1,2.1,Y
660,5/28/2020,19:17:17,8,15,8600,87,1,2.1,Y
334,5/29/2020,7:27:17,5,12,5034,87,2,2.1,Y
334,5/29/2020,7:27:17,5,12,5034,72,2,2.65,Y
132,5/29/2020,8:25:01,5,30,5240,87,2,2.1,Y
132,5/29/2020,8:25:01,5,30,5240,72,2,2.65,Y
1,5/29/2020,8:48:11,8,45,8600,87,2,2.1,Y
32,5/29/2020,9:36:30,8,42,8600,87,2,2.1,Y
585,5/29/2020,10:07:20,5,12,5670,87,2,2.1,Y
585,5/29/2020,10:07:20,5,12,5670,72,2,2.65,Y
90,5/29/2020,12:13:39,5,12,5794,87,2,2.1,Y
90,5/29/2020,12:13:39,5,12,5794,72,2,2.65,Y
537,5/29/2020,13:27:11,8,15,8600,87,2,2.1,Y
490,5/29/2020,15:52:10,8,45,8600,87,2,2.1,Y
752,5/29/2020,16:36:24,8,42,8401,87,1,2.1,Y
323,5/29/2020,17:13:13,5,12,5662,87,2,2.1,Y
323,5/29/2020,17:13:13,5,12,5662,72,2,2.65,Y
656,5/30/2020,7:53:09,5,28,6000,87,1,2.1,Y
656,5/30/2020,7:53:09,5,28,6000,72,1,2.65,Y
143,5/30/2020,9:37:14,8,45,8600,87,1,2.1,Y
143,5/30/2020,9:37:14,8,45,8600,72,1,3.25,Y
61,5/30/2020,10:44:41,8,6,8600,87,2,2.1,Y
61,5/30/2020,10:44:41,8,6,8600,72,2,3.25,Y
322,5/30/2020,11:22:10,8,44,8066,87,1,2.1,Y
322,5/30/2020,11:22:10,8,44,8066,72,1,3.25,Y
581,5/30/2020,14:15:25,5,7,5461,87,1,2.1,Y
581,5/30/2020,14:15:25,5,7,5461,72,1,2.65,Y
222,5/31/2020,7:36:51,5,12,5906,87,1,2.1,Y
222,5/31/2020,7:36:51,5,12,5906,72,1,2.65,Y
1121,6/15/2020,9:34:00,8,6,8349,87,1,2.1,Y
1121,6/15/2020,9:34:00,8,6,8349,72,1,3.25,Y
393,6/15/2020,10:04:25,8,44,8600,72,1,3.25,Y
393,6/15/2020,10:04:25,8,44,8600,87,1,2.1,Y
153,6/15/2020,10:48:40,8,44,8377,87,1,2.1,Y
153,6/15/2020,10:48:40,8,44,8377,72,1,3.25,Y
363,6/15/2020,11:17:45,8,6,8600,72,1,3.25,Y
363,6/15/2020,11:17:45,8,6,8600,87,1,2.1,Y
2203,6/15/2020,13:14:45,8,45,8600,87,1,2.1,Y
2203,6/15/2020,13:14:45,8,45,8600,72,1,3.25,Y
1853,6/15/2020,13:24:57,8,43,8600,87,1,2.1,Y
1853,6/15/2020,13:24:57,8,43,8600,72,1,3.25,Y
1541,6/15/2020,17:34:15,8,45,8600,87,1,2.1,Y
1541,6/15/2020,17:34:15,8,45,8600,72,1,3.25,Y
1597,6/15/2020,19:17:28,8,45,8059,87,1,2.1,Y
1597,6/15/2020,19:17:28,8,45,8059,72,1,3.25,Y
1050,6/16/2020,7:34:34,8,6,8600,87,1,2.1,Y
1050,6/16/2020,7:34:34,8,6,8600,72,1,3.25,Y
937,6/16/2020,8:47:55,8,44,8303,87,1,2.1,Y
937,6/16/2020,8:47:55,8,44,8303,72,1,3.25,Y
509,6/16/2020,9:55:23,8,42,8600,87,1,2.1,Y
509,6/16/2020,9:55:23,8,42,8600,72,1,3.25,Y
1108,6/16/2020,10:10:20,8,42,8600,87,1,2.1,Y
1108,6/16/2020,10:10:20,8,42,8600,72,1,3.25,Y
1223,6/16/2020,10:43:20,8,42,8600,87,1,2.1,Y
1223,6/16/2020,10:43:20,8,42,8600,72,1,3.25,Y
1436,6/16/2020,11:06:00,8,44,8600,87,1,2.1,Y
1436,6/16/2020,11:06:00,8,44,8600,72,1,3.25,Y
1769,6/16/2020,14:19:55,8,45,8600,87,1,2.1,Y
1769,6/16/2020,14:19:55,8,45,8600,72,1,3.25,Y
2131,6/16/2020,16:27:47,8,43,8600,87,1,2.1,Y
2131,6/16/2020,16:27:47,8,43,8600,72,1,3.25,Y
634,6/17/2020,6:30:18,8,6,8600,87,1,2.1,Y
634,6/17/2020,6:30:18,8,6,8600,72,1,3.25,Y
1425,6/17/2020,9:55:47,8,42,8600,87,1,2.1,Y
1425,6/17/2020,9:55:47,8,42,8600,72,1,3.25,Y
177,6/17/2020,10:41:11,8,44,8600,87,1,2.1,Y
177,6/17/2020,10:41:11,8,44,8600,72,1,3.25,Y
142,6/17/2020,11:18:31,8,6,8600,87,1,2.1,Y
142,6/17/2020,11:18:31,8,6,8600,72,1,3.25,Y
2113,6/17/2020,14:55:17,8,45,8600,87,1,2.1,Y
2113,6/17/2020,14:55:17,8,45,8600,72,1,3.25,Y
1035,6/18/2020,7:13:33,8,6,8373,87,1,2.1,Y
1035,6/18/2020,7:13:33,8,6,8373,72,1,3.25,Y
236,6/18/2020,9:20:58,8,6,8600,87,2,2.1,Y
236,6/18/2020,9:20:58,8,6,8600,72,2,3.25,Y
573,6/18/2020,9:42:03,8,42,8600,87,1,2.1,Y
573,6/18/2020,9:42:03,8,42,8600,72,1,3.25,Y
911,6/18/2020,9:54:08,8,6,8600,87,1,2.1,Y
911,6/18/2020,9:54:08,8,6,8600,72,1,3.25,Y
417,6/18/2020,10:04:46,8,6,8242,87,1,2.1,Y
417,6/18/2020,10:04:46,8,6,8242,72,1,3.25,Y
1002,6/18/2020,10:33:16,8,42,8600,87,1,2.1,Y
1002,6/18/2020,10:33:16,8,42,8600,72,1,3.25,Y
260,6/18/2020,11:16:14,8,6,8600,87,1,2.1,Y
260,6/18/2020,11:16:14,8,6,8600,72,1,3.25,Y
1749,6/18/2020,17:26:37,8,45,8600,87,1,2.1,Y
1749,6/18/2020,17:26:37,8,45,8600,72,1,3.25,Y
1706,6/18/2020,19:23:01,8,45,8600,87,1,2.1,Y
1706,6/18/2020,19:23:01,8,45,8600,72,1,3.25,Y
234,6/19/2020,8:04:57,8,42,8600,87,1,2.1,Y
234,6/19/2020,8:04:57,8,42,8600,72,1,3.25,Y
34,6/19/2020,9:06:15,8,44,8600,87,1,2.1,Y
34,6/19/2020,9:06:15,8,44,8600,72,1,3.25,Y
76,6/19/2020,10:25:30,8,6,8600,87,1,2.1,Y
76,6/19/2020,10:25:30,8,6,8600,72,1,3.25,Y
488,6/19/2020,11:08:59,8,44,8600,87,1,2.1,Y
488,6/19/2020,11:08:59,8,44,8600,72,1,3.25,Y
1548,6/19/2020,12:05:35,8,43,8600,87,1,2.1,Y
1548,6/19/2020,12:05:35,8,43,8600,72,1,3.25,Y
1492,6/19/2020,12:22:27,8,43,8600,87,1,2.1,Y
1492,6/19/2020,12:22:27,8,43,8600,72,1,3.25,Y
1851,6/19/2020,13:54:14,8,43,8474,87,1,2.1,Y
1851,6/19/2020,13:54:14,8,43,8474,72,1,3.25,Y
1658,6/19/2020,14:38:34,8,45,8600,87,1,2.1,Y
1658,6/19/2020,14:38:34,8,45,8600,72,1,3.25,Y
2211,6/19/2020,14:43:14,8,43,8467,87,1,2.1,Y
2211,6/19/2020,14:43:14,8,43,8467,72,1,3.25,Y
1604,6/19/2020,15:31:41,8,43,8429,87,1,2.1,Y
1604,6/19/2020,15:31:41,8,43,8429,72,1,3.25,Y
1892,6/19/2020,15:54:12,8,43,8600,87,1,2.1,Y
1892,6/19/2020,15:54:12,8,43,8600,72,1,3.25,Y
222,6/20/2020,7:36:51,5,12,5906,87,1,2.1,Y
222,6/20/2020,7:36:51,5,12,5906,72,1,2.65,Y
360,6/20/2020,8:45:10,5,26,6000,87,2,2.1,Y
360,6/20/2020,8:45:10,5,26,6000,72,2,2.65,Y
115,6/20/2020,9:37:19,5,12,6000,87,1,2.1,Y
115,6/20/2020,9:37:19,5,12,6000,72,1,2.65,Y
314,6/20/2020,10:32:04,5,30,6000,87,1,2.1,Y
314,6/20/2020,10:32:04,5,30,6000,72,1,2.65,Y
256,6/20/2020,10:42:15,5,26,6000,87,2,2.1,Y
256,6/20/2020,10:42:15,5,26,6000,72,2,2.65,Y
267,6/20/2020,10:55:03,5,12,5359,87,1,2.1,Y
267,6/20/2020,10:55:03,5,12,5359,72,1,2.65,Y
667,6/20/2020,11:36:14,5,27,5352,87,1,2.1,Y
667,6/20/2020,11:36:14,5,27,5352,72,1,2.65,Y
498,6/20/2020,11:44:07,5,27,6000,87,2,2.1,Y
498,6/20/2020,11:44:07,5,27,6000,72,1,2.65,Y
187,6/21/2020,7:38:31,5,26,6000,87,2,2.1,Y
187,6/21/2020,7:38:31,5,26,6000,72,2,2.65,Y
255,6/21/2020,8:09:22,8,45,8600,72,1,3.25,Y
98,6/21/2020,10:16:23,5,26,5144,87,2,2.1,Y
98,6/21/2020,10:16:23,5,26,5144,72,2,2.65,Y
499,6/21/2020,10:48:19,8,42,8600,87,1,2.1,Y
499,6/21/2020,10:48:19,8,42,8600,72,1,3.25,Y
476,6/21/2020,11:36:49,5,27,5213,87,1,2.1,Y
476,6/21/2020,11:36:49,5,27,5213,72,1,2.65,Y
672,6/21/2020,12:56:54,5,29,5094,87,2,2.1,Y
672,6/21/2020,12:56:54,5,29,5094,72,2,2.65,Y
573,6/21/2020,13:52:15,5,7,6000,87,1,2.1,Y
573,6/21/2020,13:52:15,5,7,6000,72,1,2.65,Y
581,6/21/2020,14:15:25,5,7,5461,87,1,2.1,Y
581,6/21/2020,14:15:25,5,7,5461,72,1,2.65,Y
908,6/21/2020,17:47:41,8,43,8600,72,1,3.25,Y
647,6/21/2020,18:47:16,8,43,8600,87,1,2.1,Y
647,6/21/2020,18:47:16,8,43,8600,72,1,3.25,Y
752,6/22/2020,6:34:57,5,12,6000,87,2,2.1,Y
752,6/22/2020,6:34:57,5,12,6000,72,2,2.65,Y
701,6/22/2020,7:47:31,8,44,8600,72,1,3.25,Y
701,6/22/2020,7:47:31,8,44,8600,87,1,2.1,Y
1105,6/22/2020,9:14:44,5,26,5917,87,3,2.1,Y
1105,6/22/2020,9:14:44,5,26,5917,72,3,2.65,Y
371,6/22/2020,10:08:29,8,6,8600,72,1,3.25,Y
371,6/22/2020,10:08:29,8,6,8600,87,1,2.1,Y
630,6/22/2020,10:28:33,5,12,6000,87,2,2.1,Y
630,6/22/2020,10:28:33,5,12,6000,72,2,2.65,Y
515,6/22/2020,10:47:37,5,26,5077,87,1,2.1,Y
515,6/22/2020,10:47:37,5,26,5077,72,1,2.65,Y
2095,6/22/2020,11:38:46,8,43,8600,72,1,3.25,Y
2095,6/22/2020,11:38:46,8,43,8600,87,1,2.1,Y
1416,6/22/2020,12:10:16,5,29,6000,87,2,2.1,Y
1416,6/22/2020,12:10:16,5,29,6000,72,2,2.65,Y
1666,6/22/2020,12:39:16,8,43,8600,87,1,2.1,Y
1666,6/22/2020,12:39:16,8,43,8600,72,1,3.25,Y
2359,6/22/2020,19:57:02,8,45,8078,72,1,3.25,Y
2359,6/22/2020,19:57:02,8,45,8078,87,1,2.1,Y
1073,6/23/2020,7:20:00,5,26,6000,87,1,2.1,Y
1073,6/23/2020,7:20:00,5,26,6000,72,1,2.65,Y
620,6/23/2020,7:25:04,5,26,6000,87,2,2.1,Y
620,6/23/2020,7:25:04,5,26,6000,72,2,2.65,Y
556,6/23/2020,7:54:33,8,44,8342,87,2,2.1,Y
556,6/23/2020,7:54:33,8,44,8342,72,2,3.25,Y
669,6/23/2020,8:45:17,8,42,8600,87,2,2.1,Y
669,6/23/2020,8:45:17,8,42,8600,72,2,3.25,Y
683,6/23/2020,8:52:30,5,12,6000,87,3,2.1,Y
683,6/23/2020,8:52:30,5,12,6000,72,3,2.65,Y
566,6/23/2020,8:55:22,5,12,5045,87,1,2.1,Y
566,6/23/2020,8:55:22,5,12,5045,72,1,2.65,Y
1358,6/23/2020,9:18:18,8,42,8600,87,1,2.1,Y
1358,6/23/2020,9:18:18,8,42,8600,72,1,3.25,Y
179,6/23/2020,9:25:32,8,44,8341,87,1,2.1,Y
179,6/23/2020,9:25:32,8,44,8341,72,1,3.25,Y
1419,6/23/2020,9:39:48,8,44,8117,87,1,2.1,Y
